47 51
47 52
47 57
47 60
47 69
47 72
47 74
47 76
47 77
47 78
47 81
47 84
47 87
47 95
47 99
48 49
48 53
48 55
48 59
48 60
48 64
48 70
48 71
48 72
48 75
48 81
48 84
48 88
48 89
48 94
48 97
49 50
49 52
49 53
49 56
49 65
49 67
49 69
49 80
49 81
49 83
49 84
49 92
49 96
49 98
50 64
50 65
50 71
50 72
50 80
50 87
50 89
50 95
50 97
51 52
51 55
51 58
51 60
51 61
51 62
51 66
51 71
51 73
51 77
51 78
51 79
51 82
51 88
51 89
51 90
51 93
51 98
52 54
52 58
52 59
52 73
52 80
52 88
52 92
52 93
52 94
53 57
53 58
53 61
53 67
53 71
53 74
53 76
53 77
53 93
53 94
53 95
54 62
54 70
54 78
54 82
54 85
54 90
54 91
55 56
55 66
55 78
55 88
55 95
55 97
56 57
56 62
56 63
56 64
56 73
56 82
56 83
56 84
56 85
56 87
56 92
56 98
57 60
57 63
57 73
57 82
57 85
57 90
57 94
57 96
57 99
58 61
58 62
58 76
58 80
58 85
58 90
58 93
58 98
59 60
59 61
59 65
59 72
59 78
59 81
59 82
59 98
60 66
60 70
60 73
60 81
60 84
60 90
60 91
60 92
60 99
61 71
61 73
61 81
61 82
61 87
61 88
61 94
61 96
61 97
61 99
62 67
62 69
62 70
62 76
62 77
62 79
62 83
62 85
62 86
62 96
62 98
63 70
63 72
63 73
63 74
63 75
63 80
63 84
63 89
63 90
63 91
63 93
64 71
64 75
64 76
64 79
64 83
64 85
64 86
64 90
64 94
64 95
64 98
64 99
65 77
65 80
65 87
65 90
65 91
65 93
65 94
65 99
66 67
66 79
66 88
66 89
66 91
66 99
67 70
67 76
67 80
67 84
67 85
67 89
67 90
67 94
68 69
68 70
68 76
68 83
68 84
68 90
68 98
69 73
69 83
69 85
69 89
69 93
70 71
70 75
70 80
70 81
70 85
70 92
70 93
71 76
71 83
71 98
72 75
72 76
72 79
72 90
72 92
72 96
72 99
73 74
73 82
73 83
73 87
73 88
73 93
74 78
74 81
74 85
74 86
74 87
74 91
74 92
74 96
74 98
75 78
75 84
75 86
75 90
75 91
75 97
76 84
76 85
76 95
77 85
77 93
77 96
78 80
78 85
78 90
78 98
79 82
79 96
80 82
80 83
81 84
81 86
82 85
82 87
82 88
82 91
83 87
83 94
84 86
84 89
84 92
84 94
84 98
85 86
85 88
85 90
85 91
85 92
86 98
86 99
87 94
87 99
88 92
88 94
88 98
89 92
89 94
89 97
90 95
91 95
92 94
92 98
96 97
96 99
